"Name";"RecordingGivid";"LayerCode";"CoverCode";"OriginalName";"ScientificName";"PhenologyCode";"CoverageCode";"PctValue";"RecordingScale"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Stellaria graminea L.";"Stellaria graminea L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Prunella vulgaris L.";"Prunella vulgaris L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Veronica officinalis L.";"Veronica officinalis L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Galium saxatile L.";"Galium saxatile L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Trifolium dubium Sibth.";"Trifolium dubium Sibth.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Senecio jacobaea L.";"Senecio jacobaea L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Teucrium scorodonia L.";"Teucrium scorodonia L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Holcus lanatus L.";"Holcus lanatus L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Cirsium arvense (L.) Scop.";"Cirsium arvense (L.) Scop.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Rumex acetosella L.";"Rumex acetosella L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Trifolium repens L.";"Trifolium repens L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Veronica serpyllifolia L.";"Veronica serpyllifolia L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Crepis capillaris (L.) Wallr.";"Crepis capillaris (L.) Wallr.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Achillea millefolium L.";"Achillea millefolium L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Vulpia bromoides (L.) S.F. Gray";"Vulpia bromoides (L.) S.F. Gray";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Ranunculus repens L.";"Ranunculus repens L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Cerastium glomeratum Thuill.";"Cerastium glomeratum Thuill.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Hieracium";"Hieracium";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Festuca rubra L.";"Festuca rubra L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Carex pilulifera L.";"Carex pilulifera L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Sambucus nigra L.";"Sambucus nigra L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Robinia pseudoacacia L.";"Robinia pseudoacacia L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Cirsium vulgare (Savi) Ten.";"Cirsium vulgare (Savi) Ten.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Filago minima (Smith) Pers.";"Filago minima (Smith) Pers.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Sorbus aucuparia L.";"Sorbus aucuparia L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Urtica dioica L.";"Urtica dioica L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Hypochaeris radicata L.";"Hypochaeris radicata L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Ornithopus perpusillus L.";"Ornithopus perpusillus L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Hieracium pilosella L.";"Hieracium pilosella L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Rubus";"Rubus";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Plantago major L.";"Plantago major L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Taraxacum";"Taraxacum";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Cerastium fontanum Baumg.";"Cerastium fontanum Baumg.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012015481765";"K";"90";"Bromus hordeaceus L.";"Bromus hordeaceus L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715472176";"MO";"80";"Rhytidiadelphus squarrosus (Hedw.) Warnst.";"Rhytidiadelphus squarrosus (Hedw.) Warnst.";"-";"8";80;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Potentilla erecta (L.) Räuschel";"Potentilla erecta (L.) Räuschel";"-";"1+";12;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Cirsium palustre (L.) Scop.";"Cirsium palustre (L.) Scop.";"-";"p2";2;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Plantago lanceolata L.";"Plantago lanceolata L.";"-";"a2";2;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Comarum palustre L.";"Comarum palustre L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Anthoxanthum odoratum L.";"Anthoxanthum odoratum L.";"-";"3";30;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Juncus conglomeratus L.";"Juncus conglomeratus L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Rumex acetosa L.";"Rumex acetosa L.";"-";"a1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Lotus pedunculatus Cav.";"Lotus pedunculatus Cav.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Juncus acutiflorus Ehrh. ex Hoffmann";"Juncus acutiflorus Ehrh. ex Hoffmann";"-";"1+";12;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Agrostis stolonifera L.";"Agrostis stolonifera L.";"-";"3";30;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Ranunculus acris L.";"Ranunculus acris L.";"-";"a1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Carex ovalis Good.";"Carex ovalis Good.";"-";"a4";4;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Holcus lanatus L.";"Holcus lanatus L.";"-";"a2";2;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Stellaria uliginosa Murray";"Stellaria alsine Grimm";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Trifolium repens L.";"Trifolium repens L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Luzula multiflora (Ehrh.) Lej.";"Luzula multiflora (Ehrh.) Lej.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Festuca rubra L.";"Festuca rubra L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715472176";"K";"80";"Silene flos-cuculi (L.) Greuter et Burdet";"Lychnis flos-cuculi L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017012715235876";"MO";"80";"Rhytidiadelphus squarrosus (Hedw.) Warnst.";"Rhytidiadelphus squarrosus (Hedw.) Warnst.";"-";"d";60;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"MO";"80";"Sphagnum palustre L.";"Sphagnum palustre L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"MO";"80";"Aulacomnium palustre (Hedw.) Schwägr.";"Aulacomnium palustre (Hedw.) Schwägr.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Potentilla erecta (L.) Räuschel";"Potentilla erecta (L.) Räuschel";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Cirsium palustre (L.) Scop.";"Cirsium palustre (L.) Scop.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Plantago lanceolata L.";"Plantago lanceolata L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Comarum palustre L.";"Comarum palustre L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Anthoxanthum odoratum L.";"Anthoxanthum odoratum L.";"-";"cd";40;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Juncus conglomeratus L.";"Juncus conglomeratus L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Rumex acetosa L.";"Rumex acetosa L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Lotus pedunculatus Cav.";"Lotus pedunculatus Cav.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Juncus acutiflorus Ehrh. ex Hoffmann";"Juncus acutiflorus Ehrh. ex Hoffmann";"-";"cd";40;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Agrostis stolonifera L.";"Agrostis stolonifera L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Ranunculus acris L.";"Ranunculus acris L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Carex ovalis Good.";"Carex ovalis Good.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Holcus lanatus L.";"Holcus lanatus L.";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Stellaria uliginosa Murray";"Stellaria alsine Grimm";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Trifolium repens L.";"Trifolium repens L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Luzula multiflora (Ehrh.) Lej.";"Luzula multiflora (Ehrh.) Lej.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Festuca rubra L.";"Festuca rubra L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Silene flos-cuculi (L.) Greuter et Burdet";"Lychnis flos-cuculi L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Galium palustre L.";"Galium palustre L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Lythrum salicaria L.";"Lythrum salicaria L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Ranunculus flammula L.";"Ranunculus flammula L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Hydrocotyle vulgaris L.";"Hydrocotyle vulgaris L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Carex nigra (L.) Reichard";"Carex nigra (L.) Reichard";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Carex echinata Murray";"Carex echinata Murray";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Rumex obtusifolius L.";"Rumex obtusifolius L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Glechoma hederacea L.";"Glechoma hederacea L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Succisa pratensis Moench";"Succisa pratensis Moench";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Agrostis canina L.";"Agrostis canina L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Carex acutiformis Ehrh.";"Carex acutiformis Ehrh.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Sanguisorba officinalis L.";"Sanguisorba officinalis L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Ajuga reptans L.";"Ajuga reptans L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Carex demissa Vahl ex Hartm.";"Carex demissa Vahl ex Hartm.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Molinia caerulea (L.) Moench";"Molinia caerulea (L.) Moench";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017012715235876";"K";"80";"Cardamine pratensis L.";"Cardamine pratensis L.";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211373000";"MO";"25";"Pseudoscleropodium";"Pseudoscleropodium";"-";".2";2;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211373000";"MO";"25";"Aulacomnium";"Aulacomnium";"-";"1-";7;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211373000";"MO";"25";"Rhytidiadelphus squarrosus (Hedw.) Warnst.";"Rhytidiadelphus squarrosus (Hedw.) Warnst.";"-";".1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211373000";"MO";"25";"Polytrichum";"Polytrichum";"-";"2";20;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211373000";"MO";"25";"Bryum";"Bryum";"-";".1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211373000";"MO";"25";"Brachythecium rutabulum (Hedw.) Schimp.";"Brachythecium rutabulum (Hedw.) Schimp.";"-";".1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211373000";"K";"85";"Galeopsis tetrahit L.";"Galeopsis tetrahit L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211373000";"K";"85";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211373000";"K";"85";"Rubus";"Rubus";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211373000";"K";"85";"Molinia caerulea (L.) Moench";"Molinia caerulea (L.) Moench";"-";"3";30;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211373000";"K";"85";"Calluna vulgaris (L.) Hull";"Calluna vulgaris (L.) Hull";"-";"4";40;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211373000";"K";"85";"Juncus effusus L.";"Juncus effusus L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211373000";"K";"85";"Juncus acutiflorus Ehrh. ex Hoffmann";"Juncus acutiflorus Ehrh. ex Hoffmann";"-";"a2";2;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211373000";"K";"85";"Holcus mollis L.";"Holcus mollis L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211373000";"K";"85";"Agrostis gigantea Roth";"Agrostis gigantea Roth";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211023566";"MO";"25";"Pseudoscleropodium";"Pseudoscleropodium";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"MO";"25";"Sphagnum palustre L.";"Sphagnum palustre L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"MO";"25";"Aulacomnium";"Aulacomnium";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"MO";"25";"Rhytidiadelphus squarrosus (Hedw.) Warnst.";"Rhytidiadelphus squarrosus (Hedw.) Warnst.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"MO";"25";"Polytrichum";"Polytrichum";"-";"la";9;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"MO";"25";"Bryum";"Bryum";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"MO";"25";"Brachythecium rutabulum (Hedw.) Schimp.";"Brachythecium rutabulum (Hedw.) Schimp.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"S";"1";"Quercus robur L.";"Quercus robur L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Galeopsis tetrahit L.";"Galeopsis tetrahit L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Dryopteris carthusiana (Vill.) H.P. Fuchs";"Dryopteris carthusiana (Vill.) H.P. Fuchs";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Rubus";"Rubus";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Potentilla erecta (L.) Räuschel";"Potentilla erecta (L.) Räuschel";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Molinia caerulea (L.) Moench";"Molinia caerulea (L.) Moench";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Calluna vulgaris (L.) Hull";"Calluna vulgaris (L.) Hull";"-";"a";15;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Juncus conglomeratus L.";"Juncus conglomeratus L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Juncus effusus L.";"Juncus effusus L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Juncus acutiflorus Ehrh. ex Hoffmann";"Juncus acutiflorus Ehrh. ex Hoffmann";"-";"la";9;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Salix";"Salix";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Lotus pedunculatus Cav.";"Lotus pedunculatus Cav.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Holcus mollis L.";"Holcus mollis L.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Agrostis gigantea Roth";"Agrostis gigantea Roth";"-";"lf";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Cirsium arvense (L.) Scop.";"Cirsium arvense (L.) Scop.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Luzula congesta (Thuill.) Lej.";"Luzula multiflora subsp. congesta (Thuill.) Arcang.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Epilobium";"Epilobium";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Erica tetralix L.";"Erica tetralix L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Carex nigra (L.) Reichard";"Carex nigra (L.) Reichard";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Dryopteris filix-mas (L.) Schott";"Dryopteris filix-mas (L.) Schott";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Hydrocotyle vulgaris L.";"Hydrocotyle vulgaris L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Vicia cracca L.";"Vicia cracca L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Deschampsia flexuosa (L.) Trin.";"Deschampsia flexuosa (L.) Trin.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211023566";"K";"85";"Urtica dioica L.";"Urtica dioica L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020212290721";"MO";"80";"Calliergonella cuspidata (Hedw.) Loeske";"Calliergonella cuspidata (Hedw.) Loeske";"-";"5";50;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020212290721";"MO";"80";"Pseudoscleropodium";"Pseudoscleropodium";"-";".1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020212290721";"MO";"80";"Brachythecium rutabulum (Hedw.) Schimp.";"Brachythecium rutabulum (Hedw.) Schimp.";"-";"2";20;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020212290721";"K";"40";"Danthonia decumbens (L.) DC.";"Danthonia decumbens (L.) DC.";"-";"1-";7;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020212290721";"K";"40";"Quercus robur L.";"Quercus robur L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020212290721";"K";"40";"Agrostis capillaris L.";"Agrostis capillaris L.";"-";"a2";2;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020212290721";"K";"40";"Deschampsia flexuosa (L.) Trin.";"Deschampsia flexuosa (L.) Trin.";"-";"1";10;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020212290721";"K";"40";"Rumex acetosella L.";"Rumex acetosella L.";"-";"p2";2;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020212290721";"K";"40";"Prunus serotina Ehrh.";"Prunus serotina Ehrh.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020212290721";"K";"40";"Holcus mollis L.";"Holcus mollis L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020212290721";"K";"40";"Luzula campestris (L.) DC.";"Luzula campestris (L.) DC.";"-";"1-";7;"Londo (1) volledig"
"N2000meetnet_Grasland";"IV2017020211533870";"B";"2";"Pinus sylvestris L.";"Pinus sylvestris L.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211533870";"MO";"60";"Calliergonella cuspidata (Hedw.) Loeske";"Calliergonella cuspidata (Hedw.) Loeske";"-";"la";9;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211533870";"MO";"60";"Pseudoscleropodium";"Pseudoscleropodium";"-";"lf";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211533870";"MO";"60";"Brachythecium rutabulum (Hedw.) Schimp.";"Brachythecium rutabulum (Hedw.) Schimp.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211533870";"S";"5";"Rhamnus frangula L.";"Frangula alnus Mill.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211533870";"S";"5";"Prunus serotina Ehrh.";"Prunus serotina Ehrh.";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211533870";"S";"5";"Betula pendula Roth";"Betula pendula Roth";"-";"r";1;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211533870";"S";"5";"Salix";"Salix";"-";"o";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211533870";"K";"50";"Danthonia decumbens (L.) DC.";"Danthonia decumbens (L.) DC.";"-";"lf";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211533870";"K";"50";"Quercus robur L.";"Quercus robur L.";"-";"lf";3;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211533870";"K";"50";"Agrostis capillaris L.";"Agrostis capillaris L.";"-";"la";9;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211533870";"K";"50";"Deschampsia flexuosa (L.) Trin.";"Deschampsia flexuosa (L.) Trin.";"-";"f";8;"Tansley IHD"
"N2000meetnet_Grasland";"IV2017020211533870";"K";"50";"Rumex acetosella L.";"Rumex acetosella L.";"-";"f";8;"Tansley IHD"
