fieldwork_team	point_code	type	measurement_date	db_ref	survey	user_reference	recording_givid
inbo	975025_1	14	18459	975025	NA	975025	circle: IV2021011421243074; square: IV2021011421263811
inbo	188593_1	14	18460	ca_08	NA	ca_08	circle: IV2021011509552820; square: IV2021011509585608
inbo	319665_1	14	18460	ca_01	NA	ca_01	circle: IV2021011510212832; square: IV2021011510232253
inbo	4837553_1	14	18460	4837553	NA	4837553	circle: IV2021011510375168; square: IV2021011510412835
inbo	811185_2	14	18460	811185	NA	811185	circle: IV2021011421460959; square: IV2021011421474427
inbo	913585_2	14	18460	913585	NA	913585	circle: IV2021011511362765; square: IV2021011511382024
inbo	966833_2	14	18460	966833	NA	966833	circle: IV2021011511481135; square: IV2021011511501803
inbo	111985_1	12	18463	111985	NA	111985	circle: IV2021011513522454; square: IV2021011513563616
inbo	2057585_1	15	18463	2057585	NA	2057585	circle: IV2021011511574673; square: IV2021011511595068
inbo	380529_2	15	18463	380529	NA	380529	circle: IV2021011512105237; square: IV2021011512133850
inbo	91505_1	15	18463	91505	NA	91505	circle: IV2021011513410504; square: IV2021011513425087
inbo	1793746_1	50	18465	1793746	NA	1793746	circle: IV2020122112472941; square: IV2020122113221711
inbo	2016242_1	50	18465	2016242	NA	2016242	circle: IV2020122114152043; square: IV2020122115035050
inbo	2088658_1	50	18465	2088658	NA	2088658	circle: IV2020122115555943; square: IV2020122116072342
inbo	3025009_1	23	18465	dh_16	NA	dh_16	circle: IV2021011514502944; square: IV2021011514530901
inbo	338033_1	14	18465	dh_06	NA	dh_06	circle: IV2021011516500457; square: IV2021011516515867
inbo	2156242_1	50	18466	2156242	NA	2156242	circle: IV2020122119041715; square: IV2020122119081874
inbo	228977_2	17	18466	228977	NA	228977	circle: IV2021011523012885; square: IV2021011523051835
inbo	2541138_1	80	18466	2541138	NA	2541138	circle: IV2021010409200790; square: IV2021010409345523
inbo	2598774_2	80	18466	2598774	NA	2598774	circle: IV2021010411284004; square: IV2021010411395735
inbo	2767798_1	80	18466	2767798	NA	2767798	circle: IV2021010409565410; square: IV2021010411002516
inbo	3101622_1	80	18466	3101622	NA	3101622	circle: IV2020122414161850; square: IV2020122414485077
inbo	3202998_2	80	18466	3202998	NA	3202998	circle: IV2020122314500625; square: IV2020122315501560
inbo	453425_1	17	18466	sl_01	NA	sl_01	circle: IV2021011522302763; square: IV2021011522332571
inbo	2163698_1	52	18467	2163698	NA	2163698	circle: IV2020122119483530; square: IV2020122120080835
inbo	2192370_1	52	18467	2192370	NA	2192370	circle: IV2020122215401630; square: IV2020122215523497
inbo	174897_1	12	18471	174897	NA	174897	circle: IV2021011914214175; square: IV2021011914253938
inbo	259889_1	15	18471	ij_02	NA	ij_02	circle: IV2021012509415504; square: IV2021012509434584
inbo	371505_1	12	18471	371505	NA	371505	circle: IV2021011911345110; square: IV2021011911441348
inbo	143153_1	15	18472	143153	NA	143153	circle: IV2021012513463321; square: IV2021012513551835
inbo	2780977_2	18	18472	2780977	NA	2780977	circle: IV2021020122084267; square: IV2021020122134201
inbo	3043121_2	15	18472	3043121	NA	3043121	circle: IV2021020122244119; square: IV2021020122272226
inbo	180017_1	15	18473	180017	NA	180017	circle: IV2021021220084770; square: IV2021021220114269
inbo	3403569_1	15	18473	3403569	NA	3403569	circle: IV2021021616114876; square: IV2021021616150916
inbo	3587889_2	15	18473	3587889	NA	3587889	circle: IV2021021615585106; square: IV2021021616014407
inbo	3665713_1	17	18473	3665713	NA	3665713	circle: IV2021021219501413; square: IV2021021219574997
inbo	782129_1	15	18473	782129	NA	782129	circle: IV2021020209383152; square: IV2021020209412979
inbo	2441398_2	52	18474	2441398	NA	2441398	circle: IV2020122217382627; square: IV2020122219451167
inbo	1448238_1	50	18480	1448238	NA	1448238	circle: IV2020092312070259; square: IV2020092312173451
inbo	2070830_1	50	18480	2070830	NA	2070830	circle: IV2020092311165970; square: IV2020092311350272
inbo	3492617_2	10	18481	3492617	NA	3492617	circle: IV2021012522102067; square: IV2021012522205817
inbo	175921_1	15	18487	ty_20	NA	TY_20	circle: IV2021012814295639; square: IV2021012814304459
inbo	175921_2	23	18487	175921	NA	175921	circle: IV2021012815152551; square: IV2021012815174568
inbo	3600177_1	22	18487	3600177	NA	3600177	circle: IV2021012814205997; square: IV2021012814220819
inbo	4255537_1	15	18487	4255537	NA	4255537	circle: IV2021012814405758; square: IV2021012814423067
inbo	5959473_1	22	18487	5959473	NA	5959473	circle: IV2021012811583289; square: IV2021012812153975
inbo	61233_1	15	18487	61233	NA	61233	circle: IV2021012810575822; square: IV2021012811225646
inbo	1830705_1	22	18491	1830705	N2000meetnet_Duinen_BHM	1830705	circle: IV2021030416045344; square: IV2021030416074050
inbo	2027313_1	13	18491	2027313	NA	2027313	circle: IV2021030415412295; square: IV2021030415431720
inbo	4386609_1	18	18491	4386609	NA	4386609	circle: IV2021030414321464; square: IV2021030414365081
inbo	61233_2	15	18491	ty_18	NA	TY_18	circle: IV2021030415195566; square: IV2021030415234918
inbo	978737_2	18	18491	978737	NA	978737	circle: IV2021030415543138; square: IV2021030415574137
inbo	1653761_1	10	18492	1653761	NA	1653761	circle: IV2021012613043268; square: IV2021012613144954
inbo	2595841_2	10	18492	2595841	NA	2595841	circle: IV2021012608515707; square: IV2021012609023284
inbo	3054593_1	10	18492	3054593	NA	3054593	circle: IV2021012612145091; square: IV2021012612551785
inbo	3062785_2	10	18492	3062785	NA	3062785	circle: IV2021012609092697; square: IV2021012609151092
inbo	137393_1	17	18493	137393	NA	137393_2160	circle: IV2020120210211261; square: IV2020120211422533
inbo	2809525_1	10	18495	2809525	NA	2809525	circle: IV2021012613231236; square: IV2021012613275915
inbo	3010229_2	10	18495	3010229	NA	3010229	circle: IV2021012614500583; square: IV2021012614592328
inbo	3359797_1	10	18495	3359797	NA	3359797	circle: IV2021012613403631; square: IV2021012614050473
inbo	358577_1	12	18495	358577	NA	358577	circle: IV2021030414004295; square: IV2021030414080835
inbo	3963057_1	22	18495	3963057	NA	3963057	circle: IV2021012116471966; square: IV2021012116502705
inbo	1710001_1	17	18498	1710001	NA	1710001	circle: IV2021020816225981; square: IV2021020816253345
inbo	2178865_1	17	18498	2178865	NA	2178865	circle: IV2021020910155441; square: IV2021020910185430
inbo	2390193_1	15	18498	2390193	NA	2390193	circle: IV2021020816370382; square: IV2021020816390743
inbo	3807153_1	12	18498	3807153	NA	3807153_2120	circle: IV2020120213531385; square: IV2020120213552765
inbo	661425_1	12	18498	661425	NA	661425_2120	circle: IV2020120211582747; square: IV2020120212133830
inbo	1532081_1	10	18500	1532081	NA	1532081	circle: IV2021012615095338; square: IV2021012615132923
inbo	1545393_1	18	18501	wn_20	NA	WN_20	circle: IV2021020318044186; square: IV2021020318085555
inbo	2593969_1	22	18501	2593969	NA	2593969	circle: IV2021020812015021; square: IV2021020812040795
inbo	3642545_1	18	18501	3642545	NA	3642545	circle: IV2021020812481017; square: IV2021020812520105
inbo	38065_1	17	18501	wn_25	NA	WN_25	circle: IV2021020312441990; square: IV2021020313074317
inbo	5297_2	12	18501	5297	NA	5297_2120	circle: IV2020120213594183; square: IV2020120214062624
inbo	70833_1	17	18501	wn_29	NA	WN_29	circle: IV2021020813375412; square: IV2021020813433421
inbo	795825_1	18	18501	wn_27	NA	WN_27	circle: IV2021020315180623; square: IV2021020315325351
inbo	1700533_1	10	18502	1700533	NA	1700533	circle: IV2021012615291966; square: IV2021012615342454
inbo	2993589_1	10	18502	2993589	NA	2993589	circle: IV2021012619242972; square: IV2021012619312392
inbo	3026357_2	10	18502	3026357	NA	3026357	circle: IV2021012615172403; square: IV2021012615264290
inbo	3046837_1	10	18502	3046837	NA	3046837	circle: IV2021012615400469; square: IV2021012615442489
inbo	3432449_2	10	18502	3432449	NA	3432449	circle: IV2021012619414085; square: IV2021012619472519
inbo	1298609_1	19	18506	1298609	NA	1298609	circle: IV2021020911184688; square: IV2021020911210746
inbo	3637_1	15	18506	3637	NA	3637	circle: IV2021020911000800; square: IV2021020911020461
inbo	851253_1	19	18506	zw_04	NA	ZW_04_2180	circle: IV2020120214121489; square: IV2020120214143341
inbo	1381553_1	18	18507	wn_05	NA	wn_05	circle: IV2021012515511275; square: IV2021012516111513
inbo	1660081_1	22	18507	1660081	NA	1660081	circle: IV2021012918041681; square: IV2021012918061488
inbo	1933238_1	50	18507	1933238	NA	1933238	circle: IV2020122308124078; square: IV2020122311131184
inbo	3036337_1	22	18507	3036337	NA	3036337	circle: IV2021012912113932; square: IV2021012912164517
inbo	414897_1	22	18507	wz_03	NA	WZ_03_2190	circle: IV2020120214214868; square: IV2020120214244975
inbo	458037_1	23	18509	zw_31	NA	ZW_31	circle: IV2021020310360704; square: IV2021020311125571
inbo	273717_1	19	18512	273717	NA	273717_2180	circle: IV2020120215071324; square: IV2020120215103764
inbo	3995825_1	22	18512	nd_21	NA	ND_21	circle: IV2021021812391093; square: IV2021021812420586
inbo	606261_1	19	18512	606261	NA	606261_2180	circle: IV2020120215283175; square: IV2020120215303595
inbo	81973_2	15	18512	81973	NA	81973	circle: IV2021020311555972; square: IV2021020312011653
inbo	2160817_1	22	18513	nd_22	NA	ND_22	circle: IV2021021814592119; square: IV2021021815005509
inbo	11573_1	19	18514	11573	NA	11573_2180	circle: IV2020120215592681; square: IV2020120216014961
inbo	413749_1	19	18514	413749	NA	413749_2180	circle: IV2020120215370449; square: IV2020120215384647
inbo	470325_1	19	18514	470325	NA	470325_2180	circle: IV2020120215451489; square: IV2020120215464258
inbo	97589_1	15	18514	zw_95	NA	ZW_95	circle: IV2021021814202479; square: IV2021021814243054
inbo	1129781_1	19	18515	zw_10	NA	zw_10_2180	circle: IV2020120216061586; square: IV2020120216081388
inbo	1947634_2	82	18515	1947634	NA	1947634	circle: IV2021010413144545; square: IV2021010413272392
inbo	195893_1	15	18515	zw_21	NA	ZW_21	circle: IV2021021116214310; square: IV2021021117221269
inbo	2552758_2	82	18515	2552758	NA	2552758	circle: IV2021010511565020; square: IV2021010512104789
inbo	2814902_2	82	18515	2814902	NA	2814902	circle: IV2021010512325510; square: IV2021010512544258
inbo	2945974_2	82	18515	2945974	NA	2945974	circle: IV2020091516571792; square: IV2020091517122821
inbo	3601334_2	82	18515	3601334	NA	3601334	circle: IV2021010515355164; square: IV2021010515461422
inbo	3863478_1	82	18515	3863478	NA	3863478	circle: IV2020091609223645; square: IV2020091609374407
inbo	4912054_2	82	18515	4912054	NA	4912054	circle: IV2021010611250219; square: IV2021010611424688
inbo	81205_2	14	18515	81205	NA	81205	circle: IV2021021017234254; square: IV2021021017253747
inbo	1060149_2	19	18519	1060149	NA	1060149_2180	circle: IV2020120216123940; square: IV2020120216140340
inbo	1113397_1	19	18519	1113397	NA	1113397	circle: IV2021021215555995; square: IV2021021217063708
inbo	261429_1	17	18519	zw_05	NA	ZW_05	circle: IV2021021516334763; square: IV2021021516522470
inbo	268341_1	19	18519	268341	NA	268341_2180	circle: IV2020120410244162; square: IV2020120410471019
inbo	326965_2	17	18519	zw_27	NA	ZW_27_2160	circle: IV2020120216201945; square: IV2020120216251498
inbo	64821_1	19	18519	zw_17	NA	ZW_17	circle: IV2021021118354522; square: IV2021021208503675
inbo	1223473_1	22	18520	1223473	NA	1223473	circle: IV2021020914291444; square: IV2021020914425657
inbo	88117_1	15	18520	88117	NA	88117	circle: IV2021020913514220; square: IV2021020914032298
inbo	215665_1	14	18521	sb_06	NA	Sb_06	circle: IV2021020915334073; square: IV2021020915383240
inbo	240433_1	19	18521	240433	NA	240433_2180	circle: IV2020122314440629; square: IV2020122315100049
inbo	477809_1	14	18521	477809	NA	477809	circle: IV2021020915562064; square: IV2021020916425718
inbo	1036465_1	19	18522	ca_12	NA	Ca_12	circle: IV2021020913215942; square: IV2021020913245178
inbo	250033_1	19	18522	ca_06	NA	Ca_06_2180	circle: IV2020122315372252; square: IV2020122315393420
inbo	512177_1	19	18522	512177	NA	512177	circle: IV2021020912560994; square: IV2021020913072938
inbo	782513_1	19	18522	ca_04	NA	Ca_04_2180	circle: IV2020122315175746; square: IV2020122315202968
inbo	1172657_1	19	18526	1172657	NA	1172657_2180	circle: IV2020120111495894; square: IV2020120112025970
inbo	255153_1	19	18526	255153	NA	255153_2180	circle: IV2020113016470340; square: IV2020113016571783
inbo	386225_1	19	18526	oh_01	NA	OH_01_2180	circle: IV2020113021114309; square: IV2020113021140253
inbo	42161_1	19	18526	kd_05	NA	KD_05_2180	circle: IV2020113017361075; square: IV2020113017513017
inbo	151729_1	15	18527	wz_22	NA	WZ_22	circle: IV2021031211493518; square: IV2021031211544343
inbo	300209_1	14	18527	wz_21	NA	WZ_21	circle: IV2021011913002470; square: IV2021011916532820
inbo	562353_1	17	18527	562353	NA	562353	circle: IV2021011813155073; square: IV2021011813214975
inbo	664753_1	19	18527	wz_23	NA	WZ_23_2180	circle: IV2020122415455466; square: IV2020122415495361
inbo	87217_1	17	18527	wz_24	NA	WZ_24_2160	circle: IV2020122415564970; square: IV2020122416000878
inbo	1465330_1	82	18529	1465330	N2000meetnet_Moeras_BHM	1465330	circle: IV2021010715182964; square: IV2021010715314671
inbo	4765682_2	82	18529	4765682	NA	4765682	circle: IV2021010614593635; square: IV2021010616075752
inbo	567473_1	19	18530	567473	NA	567473_2180	circle: IV2020122315442760; square: IV2020122315464658
inbo	616625_1	19	18530	oh_03	NA	OH_03	circle: IV2021021816364719; square: IV2021021816514337
inbo	631985_1	19	18530	oh_02	NA	OH_02	circle: IV2021031016342319; square: IV2021031016363298
inbo	648369_1	19	18530	648369	NA	648369_2180	circle: IV2020122315515392; square: IV2020122315542805
inbo	249649_2	17	18533	sd_02	NA	SD_02	circle: IV2021021815145590; square: IV2021021816160483
inbo	511793_1	17	18533	511793	NA	511793_2160	circle: IV2020122316022040; square: IV2020122316200555
inbo	574901_1	19	18533	bd_06	NA	BD_06_2180	circle: IV2020122316500539; square: IV2020122316540893
inbo	3319506_1	82	18534	3319506	NA	3319506	circle: IV2021010716182545; square: IV2021010716382666
inbo	3450578_1	82	18534	3450578	NA	3450578	circle: IV2021010715421629; square: IV2021010715544363
inbo	395957_1	12	18534	395957	NA	395957_2120	circle: IV2020122317032853; square: IV2020122317102738
inbo	4613842_1	82	18534	4613842	NA	4613842	circle: IV2021010717355079; square: IV2021010717572036
inbo	2943734_2	80	18543	2943734	NA	2943734_7140_meso	circle: IV2021010513464242; square: IV2021011410061678
inbo	4441846_2	82	18543	4441846	NA	4441846_7140_oli	circle: IV2021011410265740; square: IV2021011410290050
inbo	1951958_1	50	18544	1951958	NA	1951958	circle: IV2021012511485933; square: IV2021012514345931
inbo	3367542_2	82	18544	3367542	NA	3367542	circle: IV2021010510323646; square: IV2021010510524635
inbo	3411958_2	80	18544	3411958	NA	3411958_7140_meso	circle: IV2021011414442175; square: IV2021011511220174
inbo	4416118_1	82	18544	4416118	NA	4416118	circle: IV2021010510103440; square: IV2021010510241823
inbo	3185198_1	82	18547	3185198	NA	3185198_7140_oli	circle: IV2021011513134385; square: IV2021011513264212
inbo	3447342_1	82	18547	3447342	NA	3447342_7140_oli	circle: IV2021011512570115; square: IV2021011513050017
inbo	4495918_1	82	18547	4495918	NA	4495918_7140_oli	circle: IV2021011512262706; square: IV2021011512435934
inbo	911617_2	52	18548	911617	NA	911617	circle: IV2021012514434193; square: IV2021012515060055
inbo	1540082_2	82	18549	1540082	NA	1540082	circle: IV2021010414204563; square: IV2021010414332262
inbo	2977246_1	82	18549	2977246	NA	2977246_7140_oli	circle: IV2021012509255046; square: IV2021012511343208
inbo	3223006_1	82	18549	3223006	NA	3223006_7140_oli	circle: IV2021012113540381; square: IV2021012212312587
inbo	4013534_1	82	18549	4013534	NA	4013534_7140_oli	circle: IV2021011520494495; square: IV2021011521144741
inbo	2018749_1	10	18550	2018749	NA	2018749	circle: IV2021012516174650; square: IV2021012516232562
inbo	2805181_2	10	18550	2805181	NA	2805181	circle: IV2021012515560789; square: IV2021012516025281
inbo	2936253_1	10	18550	2936253	NA	2936253	circle: IV2021012521580594; square: IV2021012522022982
inbo	3067325_1	10	18550	3067325	NA	3067325	circle: IV2021012516055540; square: IV2021012516133392
inbo	2454238_2	82	18558	2454238	NA	2454238	circle: IV2021012815295167; square: IV2021012815431028
inbo	3502814_2	82	18558	3502814	NA	3502814	circle: IV2021012815483282; square: IV2021012815552609
anb	41209_2	95	18726	41209	anb_c1	NA	NA
anb	45305_1	95	18726	45305	anb_c1	NA	NA
anb	34361_2	95	18733	34361	anb_c1	NA	NA
inbo	1950913_1	49	18814	1950913	NA	1950913	circle: IV2022032312524429; square: IV2022032313075502
inbo	36790_1	52	18814	36790	NA	36790	circle: IV2022032516105561
inbo	65281_1	52	18814	65281	NA	65281	circle: IV2022032313595677; square: IV2022032314024866
inbo	66486_1	50	18814	66486	NA	66486	circle: IV2022032515502975; square: IV2022032516063754
inbo	1012434_2	80	18815	1012434	NA	1012434	circle: IV2022030813442125; square: IV2022030814423559
inbo	2435666_1	55	18815	2435666	NA	2435666	circle: IV2022031008503476; square: IV2022031009405074
inbo	470546_1	49	18816	470546	NA	470546	circle: IV2022032514214801; square: IV2022032515053478
inbo	638582_2	50	18816	638582	NA	638582	circle: IV2022032513201054; square: IV2022032513592073
inbo	3428530_2	53	18820	3428530	NA	3428530	circle: IV2022032511305741; square: IV2022032512184876
inbo	100465_2	14	18822	dh_12	NA	dh_12	square: IV2021071921130258
inbo	1124465_2	14	18822	dh_10	NA	dh_10	square: IV2021071416240557
inbo	2173041_2	14	18822	dh_14	NA	dh_14	square: IV2021071416240932
inbo	201905_2	15	18823	wn_12	NA	wn_12	square: IV2021091710582633
inbo	11457713_2	22	18827	11457713	NA	11457713_1	square: IV2021091710581839
inbo	300918_1	80	18827	300918	NA	300918	circle: IV2022030815014028; square: IV2022030820022362
inbo	555830_2	80	18827	555830	NA	555830	circle: IV2022030909573927; square: IV2022030910341806
inbo	3069105_2	22	18828	3069105	NA	3069105_1	square: IV2021091710581586
inbo	3859846_2	55	18828	3859846	NA	3859846	circle: IV2022031014462251; square: IV2022031709241500
inbo	730758_1	50	18828	730758	NA	730758	circle: IV2022032415233158; square: IV2022032416470190
inbo	11080881_2	22	18830	11080881	NA	11080881_1	square: IV2021091710580801
inbo	414897_3	23	18834	414897	NA	414897_1	square: IV2021091710581356
inbo	10048689_2	22	18835	10048689	NA	10048689_1	square: IV2021091710582364
inbo	236742_1	55	18835	236742	NA	236742	circle: IV2022032310310813; square: IV2022032311334666
inbo	2534662_2	55	18835	2534662	NA	2534662	square: IV2022032120524892
inbo	447665_2	15	18835	wn_15	NA	wn_15	square: IV2021091710581620
inbo	75889_1	14	18836	dh_03	NA	dh_03	circle: IV2022022715240205; square: IV2022022721063192
inbo	20390_2	55	18837	20390	NA	20390	circle: IV2022032109521908; square: IV2022032110531118
inbo	3864710_1	55	18837	3864710	NA	3864710	circle: IV2022031713495377; square: IV2022031714152010
inbo	11413617_1	23	18841	dh_01	NA	11413617	circle: IV2022031511350730; square: IV2022031511405868
inbo	297073_1	14	18841	dh_05	NA	dh_05	circle: IV2022031516273992; square: IV2022031516330287
inbo	338033_2	14	18841	338033	NA	338033	circle: IV2022031609191480; square: IV2022031609232606
inbo	7219313_1	22	18841	dh_04	NA	dh_04	circle: IV2022031609582306; square: IV2022031610041121
inbo	192305_3	17	18842	192305	NA	192305	circle: IV2022031611480796; square: IV2022031611594417
inbo	388913_1	12	18842	388913	NA	388913	circle: IV2022022622544515; square: IV2022022623030182
inbo	438065_1	12	18842	438065	NA	438065	circle: IV2022031610244106; square: IV2022031610320843
inbo	454449_1	12	18842	454449	NA	454449	circle: IV2022031611044320; square: IV2022031611215656
inbo	1106097_1	14	18843	ca_07	NA	ca_07	circle: IV2022022818342797; square: IV2022022818365753
inbo	1237169_1	14	18843	ca_02	NA	ca_02	circle: IV2022022623181075; square: IV2022022623241598
inbo	1368241_1	14	18843	ca_15	NA	ca_15	circle: IV2022031614343498; square: IV2022031615023963
inbo	1560753_1	14	18843	ca_05	NA	ca_05	circle: IV2022022622253016; square: IV2022022622363959
inbo	1691825_1	14	18843	ca_03	NA	ca_03	circle: IV2022022818175616; square: IV2022022818203568
inbo	188593_2	14	18843	188593	NA	188593	circle: IV2022022818481202; square: IV2022022818522286
inbo	319665_2	14	18843	319665	NA	319665	circle: IV2022031614182104; square: IV2022031614215349
inbo	57521_2	14	18843	57521	NA	57521	circle: IV2022031613224934; square: IV2022031613422004
inbo	581809_2	14	18843	581809	NA	581809	circle: IV2022031613571747; square: IV2022031614031767
inbo	1648753_1	14	18844	dh_07	NA	dh_07	circle: IV2022031615151196; square: IV2022031615200103
inbo	1849238_2	55	18844	1849238	NA	NA	NA
inbo	2394225_1	14	18844	dh_11	NA	dh_11	circle: IV2022032311062202; square: IV2022032311241579
inbo	589109_1	17	18844	zw_16	NA	zw_16	circle: IV2022022819065319; square: IV2022022819130686
inbo	650549_1	17	18844	zw_15	NA	zw_15	circle: IV2022030112232741; square: IV2022030112284715
inbo	259889_3	12	18845	259889	NA	259889	circle: IV2022031615394807; square: IV2022031616040407
inbo	136885_1	12	18848	136885	NA	136885	circle: IV2022030213183192; square: IV2022030213233916
inbo	159537_2	15	18848	159537	NA	159537	circle: IV2022031619475662; square: IV2022031619525464
inbo	2741_1	12	18848	2741	NA	2741	circle: IV2022030210174364; square: IV2022030210245061
inbo	290609_1	15	18848	ov_91	NA	ov_91	circle: IV2022031616195962; square: IV2022031616292374
inbo	461493_1	12	18848	461493	NA	461493	circle: IV2022030210333141; square: IV2022030210363565
inbo	514741_1	12	18848	514741	NA	514741	circle: IV2022030213370159; square: IV2022030213394969
inbo	665653_1	17	18848	665653	NA	665653	circle: IV2022030209540567; square: IV2022030210003057
inbo	122673_1	12	18849	122673	NA	122673	circle: IV2022031620124918; square: IV2022031620180663
inbo	130865_2	17	18849	130865	NA	130865	circle: IV2022031620244735; square: IV2022031620295649
inbo	165301_2	15	18849	bd_11	NA	bd_11	circle: IV2022042710554038; square: IV2022042711011620
inbo	251317_2	15	18849	bd_14	NA	bd_14	circle: IV2022042716103709; square: IV2022042716131271
inbo	329841_2	17	18849	329841	NA	329841	circle: IV2022042710222638; square: IV2022042710353128
inbo	370101_2	17	18849	370101	NA	370101	circle: IV2022030320363678; square: IV2022030320395951
inbo	513461_1	12	18849	513461	NA	513461	circle: IV2022030320251055; square: IV2022030320284365
inbo	720689_1	17	18849	720689	NA	720689	circle: IV2022031620420928; square: IV2022031620520353
inbo	12401_1	12	18850	12401	NA	12401	circle: IV2022042716360493; square: IV2022042716401758
inbo	32681_1	101	18850	ZSCPQ328	NA	NA	NA
inbo	456817_1	12	18850	456817	NA	456817	circle: IV2022042716235735; square: IV2022042716290394
inbo	5262761_1	101	18850	ZSCPQ332	NA	NA	NA
inbo	532849_2	12	18850	532849	NA	532849	circle: IV2022042717395837; square: IV2022042717430997
inbo	5874089_1	101	18850	ZSCPQ333	NA	NA	NA
inbo	6389361_2	23	18850	6389361	NA	6389361	circle: IV2022042809093911; square: IV2022042809160302
inbo	6579569_1	18	18850	6579569	NA	6579569	circle: IV2022042716522756; square: IV2022042716593057
inbo	3657129_1	101	18851	ZSCPQ330	NA	NA	NA
inbo	4013365_1	23	18851	4013365	NA	4013365	circle: IV2022042809325082; square: IV2022042809370928
inbo	4115881_1	101	18851	ZSCPQ331	NA	NA	NA
inbo	458037_2	23	18851	458037	NA	458037	circle: IV2022032111433237; square: IV2022032111481512
inbo	6094133_1	23	18851	6094133	NA	6094133	circle: IV2022042814541748; square: IV2022042814581877
inbo	6409641_1	101	18851	ZSCPQ335	NA	NA	NA
inbo	6716841_1	101	18851	ZSCPQ336	NA	NA	NA
inbo	7159093_1	23	18851	7159093	NA	7159093	circle: IV2022032110412070; square: IV2022032110452935
inbo	7220533_2	23	18851	7220533	NA	7220533	circle: IV2022031621080356; square: IV2022031621120972
inbo	7421237_1	23	18851	7421237	NA	7421237	circle: IV2022032111193875; square: IV2022032111315512
inbo	8207669_1	23	18851	8207669	NA	8207669	circle: IV2022032109223660; square: IV2022032109305242
inbo	1896241_1	22	18852	1896241	NA	1896241	circle: IV2022032113550270; square: IV2022032114004370
inbo	2993969_1	22	18852	2993969	NA	2993969	circle: IV2022032112371561; square: IV2022032112422059
inbo	4779825_1	22	18852	4779825	NA	4779825	circle: IV2022032113324715; square: IV2022032113360637
inbo	6139697_1	22	18852	6139697	NA	6139697	circle: IV2022032113160894; square: IV2022032113193220
inbo	9760561_1	22	18852	9760561	NA	9760561	circle: IV2022032114372651; square: IV2022032114411660
inbo	1378025_1	101	18855	ZSCPQ344	NA	NA	NA
inbo	2227625_1	101	18855	ZSCPQ329	NA	NA	NA
inbo	273969_1	17	18855	sc_03	NA	sc_03	circle: IV2022042912314790; square: IV2022042912482620
inbo	339505_1	12	18855	339505	NA	339505	circle: IV2022042911172217; square: IV2022042911232605
inbo	360241_1	12	18855	360241	NA	360241	circle: IV2022042816324163; square: IV2022042816375226
inbo	6225321_1	101	18855	ZSCPQ334	NA	NA	NA
inbo	634417_2	12	18855	634417	NA	634417	circle: IV2022042911313354; square: IV2022042911542414
inbo	1117673_1	101	18856	ZSCPQ341	NA	NA	NA
inbo	1254825_1	101	18856	ZSCPQ342	NA	NA	NA
inbo	1466537_1	101	18856	ZSCPQ345	NA	NA	NA
inbo	208433_2	15	18856	dp_11	NA	dp_11	circle: IV2022050313162490; square: IV2022050313224702
inbo	293041_1	15	18856	dp_10	NA	dp_10	circle: IV2022050313330804; square: IV2022050313373565
inbo	335337_1	101	18856	ZSCPQ339	NA	NA	NA
inbo	3668438_1	55	18856	3668438	NA	3668438	circle: IV2022031709505495; square: IV2022031711181536
inbo	522710_1	55	18856	522710	NA	522710	circle: IV2022031712335259; square: IV2022031713202316
inbo	556849_1	17	18856	556849	NA	556849	circle: IV2022050314444562; square: IV2022050314513260
inbo	601649_2	17	18856	601649	NA	601649	circle: IV2022050417391801; square: IV2022050417433569
inbo	958166_1	50	18856	958166	NA	958166	circle: IV2022032414092660; square: IV2022032414455990
inbo	1320361_1	101	18857	ZSCPQ343	NA	NA	NA
inbo	1470454_1	82	18857	1470454	NA	1470454	circle: IV2022030716050881; square: IV2022030716265191
inbo	147249_1	17	18857	dp_09	NA	dp_09	circle: IV2022051014311949; square: IV2022051014355786
inbo	1722089_1	101	18857	ZSCPQ346	NA	NA	NA
inbo	243758_2	50	18857	243758	NA	243758	circle: IV2022032311463148; square: IV2022032312073377
inbo	289513_1	101	18857	ZSCPQ337	NA	NA	NA
inbo	292585_1	101	18857	ZSCPQ338	NA	NA	NA
inbo	30897_1	15	18857	dp_08	NA	dp_08	circle: IV2022051014492331; square: IV2022051014532030
inbo	3550769_2	18	18857	3550769	NA	3550769	circle: IV2022051014092363; square: IV2022051014161036
inbo	3812913_2	18	18857	3812913	NA	3812913	circle: IV2022051016460269; square: IV2022051016511978
inbo	954537_1	101	18857	ZSCPQ340	NA	NA	NA
inbo	1305334_2	55	18858	1305334	NA	1305334	circle: IV2022031012392819; square: IV2022031013332985
inbo	144561_1	15	18858	hs_08	NA	hs_08	circle: IV2022032120503639; square: IV2022032120560893
inbo	186545_1	17	18858	hs_04	NA	hs_04	circle: IV2022051017294517; square: IV2022051017365431
inbo	2643702_2	55	18858	2643702	NA	2643702	circle: IV2022031010341264; square: IV2022031012183617
inbo	317617_1	17	18858	hs_13	NA	hs_13	circle: IV2022051017031260; square: IV2022051017072200
inbo	448689_1	17	18858	hs_12	NA	hs_12	circle: IV2022032120074193; square: IV2022032120164256
inbo	451761_1	15	18858	hs_17	NA	hs_17	circle: IV2022032121135735; square: IV2022032121171029
inbo	514225_1	17	18858	514225	NA	514225	circle: IV2022051111104053; square: IV2022051111145195
